record_alias,column_name,project_id,project_title
Sample,basisOfRecord,248,"Investigating the chytrid presence in a non-native amphibian in Cambridge, England"
Sample,eventID,248,"Investigating the chytrid presence in a non-native amphibian in Cambridge, England"
Sample,specificEpithet,248,"Investigating the chytrid presence in a non-native amphibian in Cambridge, England"
Sample,materialSampleID,248,"Investigating the chytrid presence in a non-native amphibian in Cambridge, England"
Sample,genus,248,"Investigating the chytrid presence in a non-native amphibian in Cambridge, England"
Diagnostics,sampleType,248,"Investigating the chytrid presence in a non-native amphibian in Cambridge, England"
Diagnostics,diseaseTested,248,"Investigating the chytrid presence in a non-native amphibian in Cambridge, England"
Diagnostics,materialSampleID,248,"Investigating the chytrid presence in a non-native amphibian in Cambridge, England"
Diagnostics,diagnosticID,248,"Investigating the chytrid presence in a non-native amphibian in Cambridge, England"
Diagnostics,fatal,248,"Investigating the chytrid presence in a non-native amphibian in Cambridge, England"
Diagnostics,diseaseDetected,248,"Investigating the chytrid presence in a non-native amphibian in Cambridge, England"
Sample,materialSampleID,293,Gaither Lab
Sample,eventID,293,Gaither Lab
Event,decimalLongitude,293,Gaither Lab
Event,yearCollected,293,Gaither Lab
Event,decimalLatitude,293,Gaither Lab
Event,eventID,293,Gaither Lab
Event,locality,293,Gaither Lab
Event,principalInvestigator,293,Gaither Lab
Event,country,293,Gaither Lab
Tissue,materialSampleID,293,Gaither Lab
fastaSequence,identifier,293,Gaither Lab
fastaSequence,sequence,293,Gaither Lab
fastaSequence,tissueID,293,Gaither Lab
fastqMetadata,librarySelection,293,Gaither Lab
fastqMetadata,platform,293,Gaither Lab
fastqMetadata,librarySource,293,Gaither Lab
fastqMetadata,libraryLayout,293,Gaither Lab
fastqMetadata,tissueID,293,Gaither Lab
fastqMetadata,libraryStrategy,293,Gaither Lab
fastqMetadata,filenames,293,Gaither Lab
fastqMetadata,identifier,293,Gaither Lab
fastqMetadata,designDescription,293,Gaither Lab
fastqMetadata,instrumentModel,293,Gaither Lab
Event,collectorList,319,Atelopus patazensis
Event,decimalLongitude,319,Atelopus patazensis
Event,yearCollected,319,Atelopus patazensis
Event,decimalLatitude,319,Atelopus patazensis
Event,eventID,319,Atelopus patazensis
Event,locality,319,Atelopus patazensis
Event,principalInvestigator,319,Atelopus patazensis
Event,country,319,Atelopus patazensis
Sample,basisOfRecord,319,Atelopus patazensis
Sample,eventID,319,Atelopus patazensis
Sample,specificEpithet,319,Atelopus patazensis
Sample,materialSampleID,319,Atelopus patazensis
Sample,genus,319,Atelopus patazensis
Diagnostics,sampleType,319,Atelopus patazensis
Diagnostics,diseaseTested,319,Atelopus patazensis
Diagnostics,materialSampleID,319,Atelopus patazensis
Diagnostics,diagnosticID,319,Atelopus patazensis
Diagnostics,fatal,319,Atelopus patazensis
Diagnostics,diseaseDetected,319,Atelopus patazensis
Sample,materialSampleID,316,Sponging up Diversity
Sample,eventID,316,Sponging up Diversity
Event,decimalLongitude,316,Sponging up Diversity
Event,yearCollected,316,Sponging up Diversity
Event,decimalLatitude,316,Sponging up Diversity
Event,eventID,316,Sponging up Diversity
Event,locality,316,Sponging up Diversity
Event,principalInvestigator,316,Sponging up Diversity
Event,country,316,Sponging up Diversity
Tissue,materialSampleID,316,Sponging up Diversity
fastaSequence,identifier,316,Sponging up Diversity
fastaSequence,sequence,316,Sponging up Diversity
fastaSequence,tissueID,316,Sponging up Diversity
fastqMetadata,librarySelection,316,Sponging up Diversity
fastqMetadata,platform,316,Sponging up Diversity
fastqMetadata,librarySource,316,Sponging up Diversity
fastqMetadata,libraryLayout,316,Sponging up Diversity
fastqMetadata,tissueID,316,Sponging up Diversity
fastqMetadata,libraryStrategy,316,Sponging up Diversity
fastqMetadata,filenames,316,Sponging up Diversity
fastqMetadata,identifier,316,Sponging up Diversity
fastqMetadata,designDescription,316,Sponging up Diversity
fastqMetadata,instrumentModel,316,Sponging up Diversity
Event,collectorList,242,Kosnipata
Event,decimalLongitude,242,Kosnipata
Event,yearCollected,242,Kosnipata
Event,decimalLatitude,242,Kosnipata
Event,eventID,242,Kosnipata
Event,locality,242,Kosnipata
Event,principalInvestigator,242,Kosnipata
Event,country,242,Kosnipata
Sample,basisOfRecord,242,Kosnipata
Sample,eventID,242,Kosnipata
Sample,specificEpithet,242,Kosnipata
Sample,materialSampleID,242,Kosnipata
Sample,genus,242,Kosnipata
Diagnostics,sampleType,242,Kosnipata
Diagnostics,diseaseTested,242,Kosnipata
Diagnostics,materialSampleID,242,Kosnipata
Diagnostics,diagnosticID,242,Kosnipata
Diagnostics,fatal,242,Kosnipata
Diagnostics,diseaseDetected,242,Kosnipata
Event,country,337,"Host-symbiont coevolution, cryptic structure, and bleaching susceptibility, in a coral species complex (Scleractinia; Poritidae)."
Event,yearCollected,337,"Host-symbiont coevolution, cryptic structure, and bleaching susceptibility, in a coral species complex (Scleractinia; Poritidae)."
Event,eventID,337,"Host-symbiont coevolution, cryptic structure, and bleaching susceptibility, in a coral species complex (Scleractinia; Poritidae)."
Event,locality,337,"Host-symbiont coevolution, cryptic structure, and bleaching susceptibility, in a coral species complex (Scleractinia; Poritidae)."
Sample,materialSampleID,337,"Host-symbiont coevolution, cryptic structure, and bleaching susceptibility, in a coral species complex (Scleractinia; Poritidae)."
Sample,eventID,337,"Host-symbiont coevolution, cryptic structure, and bleaching susceptibility, in a coral species complex (Scleractinia; Poritidae)."
Tissue,materialSampleID,337,"Host-symbiont coevolution, cryptic structure, and bleaching susceptibility, in a coral species complex (Scleractinia; Poritidae)."
fastqMetadata,librarySelection,337,"Host-symbiont coevolution, cryptic structure, and bleaching susceptibility, in a coral species complex (Scleractinia; Poritidae)."
fastqMetadata,platform,337,"Host-symbiont coevolution, cryptic structure, and bleaching susceptibility, in a coral species complex (Scleractinia; Poritidae)."
fastqMetadata,librarySource,337,"Host-symbiont coevolution, cryptic structure, and bleaching susceptibility, in a coral species complex (Scleractinia; Poritidae)."
fastqMetadata,libraryLayout,337,"Host-symbiont coevolution, cryptic structure, and bleaching susceptibility, in a coral species complex (Scleractinia; Poritidae)."
fastqMetadata,tissueID,337,"Host-symbiont coevolution, cryptic structure, and bleaching susceptibility, in a coral species complex (Scleractinia; Poritidae)."
fastqMetadata,libraryStrategy,337,"Host-symbiont coevolution, cryptic structure, and bleaching susceptibility, in a coral species complex (Scleractinia; Poritidae)."
fastqMetadata,filenames,337,"Host-symbiont coevolution, cryptic structure, and bleaching susceptibility, in a coral species complex (Scleractinia; Poritidae)."
fastqMetadata,identifier,337,"Host-symbiont coevolution, cryptic structure, and bleaching susceptibility, in a coral species complex (Scleractinia; Poritidae)."
fastqMetadata,designDescription,337,"Host-symbiont coevolution, cryptic structure, and bleaching susceptibility, in a coral species complex (Scleractinia; Poritidae)."
fastqMetadata,instrumentModel,337,"Host-symbiont coevolution, cryptic structure, and bleaching susceptibility, in a coral species complex (Scleractinia; Poritidae)."
Sample,phylum,323,Pfeiffer LAB
Sample,sampleEnteredBy,323,Pfeiffer LAB
Sample,institutionCode,323,Pfeiffer LAB
Sample,eventID,323,Pfeiffer LAB
Sample,materialSampleID,323,Pfeiffer LAB
Event,decimalLongitude,323,Pfeiffer LAB
Event,yearCollected,323,Pfeiffer LAB
Event,decimalLatitude,323,Pfeiffer LAB
Event,eventID,323,Pfeiffer LAB
Event,locality,323,Pfeiffer LAB
Event,eventEnteredBy,323,Pfeiffer LAB
Event,country,323,Pfeiffer LAB
Tissue,materialSampleID,323,Pfeiffer LAB
Sample_Photo,materialSampleID,323,Pfeiffer LAB
Sample_Photo,photoID,323,Pfeiffer LAB
Event_Photo,eventID,323,Pfeiffer LAB
Event_Photo,photoID,323,Pfeiffer LAB
fastaSequence,identifier,323,Pfeiffer LAB
fastaSequence,sequence,323,Pfeiffer LAB
fastaSequence,tissueID,323,Pfeiffer LAB
fastqMetadata,librarySelection,323,Pfeiffer LAB
fastqMetadata,platform,323,Pfeiffer LAB
fastqMetadata,librarySource,323,Pfeiffer LAB
fastqMetadata,libraryLayout,323,Pfeiffer LAB
fastqMetadata,tissueID,323,Pfeiffer LAB
fastqMetadata,libraryStrategy,323,Pfeiffer LAB
fastqMetadata,filenames,323,Pfeiffer LAB
fastqMetadata,identifier,323,Pfeiffer LAB
fastqMetadata,designDescription,323,Pfeiffer LAB
fastqMetadata,instrumentModel,323,Pfeiffer LAB
Sample,phylum,72,Meyer ARMS
Sample,sampleEnteredBy,72,Meyer ARMS
Sample,institutionCode,72,Meyer ARMS
Sample,eventID,72,Meyer ARMS
Sample,materialSampleID,72,Meyer ARMS
Event,decimalLongitude,72,Meyer ARMS
Event,yearCollected,72,Meyer ARMS
Event,decimalLatitude,72,Meyer ARMS
Event,eventID,72,Meyer ARMS
Event,locality,72,Meyer ARMS
Event,eventEnteredBy,72,Meyer ARMS
Event,country,72,Meyer ARMS
Tissue,materialSampleID,72,Meyer ARMS
Sample_Photo,materialSampleID,72,Meyer ARMS
Sample_Photo,photoID,72,Meyer ARMS
Event_Photo,eventID,72,Meyer ARMS
Event_Photo,photoID,72,Meyer ARMS
fastaSequence,identifier,72,Meyer ARMS
fastaSequence,sequence,72,Meyer ARMS
fastaSequence,tissueID,72,Meyer ARMS
fastqMetadata,librarySelection,72,Meyer ARMS
fastqMetadata,platform,72,Meyer ARMS
fastqMetadata,librarySource,72,Meyer ARMS
fastqMetadata,libraryLayout,72,Meyer ARMS
fastqMetadata,tissueID,72,Meyer ARMS
fastqMetadata,libraryStrategy,72,Meyer ARMS
fastqMetadata,filenames,72,Meyer ARMS
fastqMetadata,identifier,72,Meyer ARMS
fastqMetadata,designDescription,72,Meyer ARMS
fastqMetadata,instrumentModel,72,Meyer ARMS
Event,collectorList,240,Japumayo
Event,decimalLongitude,240,Japumayo
Event,yearCollected,240,Japumayo
Event,decimalLatitude,240,Japumayo
Event,eventID,240,Japumayo
Event,locality,240,Japumayo
Event,principalInvestigator,240,Japumayo
Event,country,240,Japumayo
Sample,basisOfRecord,240,Japumayo
Sample,eventID,240,Japumayo
Sample,specificEpithet,240,Japumayo
Sample,materialSampleID,240,Japumayo
Sample,genus,240,Japumayo
Diagnostics,sampleType,240,Japumayo
Diagnostics,diseaseTested,240,Japumayo
Diagnostics,materialSampleID,240,Japumayo
Diagnostics,diagnosticID,240,Japumayo
Diagnostics,fatal,240,Japumayo
Diagnostics,diseaseDetected,240,Japumayo
Event,collectorList,365,A seasonal follow up of Batrachochytrium dendrobatidis (Bd) and amphibian species detection in Norwegian water- courses using environmental DNA
Event,decimalLongitude,365,A seasonal follow up of Batrachochytrium dendrobatidis (Bd) and amphibian species detection in Norwegian water- courses using environmental DNA
Event,yearCollected,365,A seasonal follow up of Batrachochytrium dendrobatidis (Bd) and amphibian species detection in Norwegian water- courses using environmental DNA
Event,decimalLatitude,365,A seasonal follow up of Batrachochytrium dendrobatidis (Bd) and amphibian species detection in Norwegian water- courses using environmental DNA
Event,eventID,365,A seasonal follow up of Batrachochytrium dendrobatidis (Bd) and amphibian species detection in Norwegian water- courses using environmental DNA
Event,locality,365,A seasonal follow up of Batrachochytrium dendrobatidis (Bd) and amphibian species detection in Norwegian water- courses using environmental DNA
Event,principalInvestigator,365,A seasonal follow up of Batrachochytrium dendrobatidis (Bd) and amphibian species detection in Norwegian water- courses using environmental DNA
Event,country,365,A seasonal follow up of Batrachochytrium dendrobatidis (Bd) and amphibian species detection in Norwegian water- courses using environmental DNA
Sample,basisOfRecord,365,A seasonal follow up of Batrachochytrium dendrobatidis (Bd) and amphibian species detection in Norwegian water- courses using environmental DNA
Sample,eventID,365,A seasonal follow up of Batrachochytrium dendrobatidis (Bd) and amphibian species detection in Norwegian water- courses using environmental DNA
Sample,specificEpithet,365,A seasonal follow up of Batrachochytrium dendrobatidis (Bd) and amphibian species detection in Norwegian water- courses using environmental DNA
Sample,materialSampleID,365,A seasonal follow up of Batrachochytrium dendrobatidis (Bd) and amphibian species detection in Norwegian water- courses using environmental DNA
Sample,genus,365,A seasonal follow up of Batrachochytrium dendrobatidis (Bd) and amphibian species detection in Norwegian water- courses using environmental DNA
Diagnostics,sampleType,365,A seasonal follow up of Batrachochytrium dendrobatidis (Bd) and amphibian species detection in Norwegian water- courses using environmental DNA
Diagnostics,diseaseTested,365,A seasonal follow up of Batrachochytrium dendrobatidis (Bd) and amphibian species detection in Norwegian water- courses using environmental DNA
Diagnostics,materialSampleID,365,A seasonal follow up of Batrachochytrium dendrobatidis (Bd) and amphibian species detection in Norwegian water- courses using environmental DNA
Diagnostics,diagnosticID,365,A seasonal follow up of Batrachochytrium dendrobatidis (Bd) and amphibian species detection in Norwegian water- courses using environmental DNA
Diagnostics,fatal,365,A seasonal follow up of Batrachochytrium dendrobatidis (Bd) and amphibian species detection in Norwegian water- courses using environmental DNA
Diagnostics,diseaseDetected,365,A seasonal follow up of Batrachochytrium dendrobatidis (Bd) and amphibian species detection in Norwegian water- courses using environmental DNA
Event,collectorList,366,Bsal Negative Round Up
Event,decimalLongitude,366,Bsal Negative Round Up
Event,yearCollected,366,Bsal Negative Round Up
Event,decimalLatitude,366,Bsal Negative Round Up
Event,eventID,366,Bsal Negative Round Up
Event,locality,366,Bsal Negative Round Up
Event,principalInvestigator,366,Bsal Negative Round Up
Event,country,366,Bsal Negative Round Up
Sample,basisOfRecord,366,Bsal Negative Round Up
Sample,eventID,366,Bsal Negative Round Up
Sample,specificEpithet,366,Bsal Negative Round Up
Sample,materialSampleID,366,Bsal Negative Round Up
Sample,genus,366,Bsal Negative Round Up
Diagnostics,sampleType,366,Bsal Negative Round Up
Diagnostics,diseaseTested,366,Bsal Negative Round Up
Diagnostics,materialSampleID,366,Bsal Negative Round Up
Diagnostics,diagnosticID,366,Bsal Negative Round Up
Diagnostics,fatal,366,Bsal Negative Round Up
Diagnostics,diseaseDetected,366,Bsal Negative Round Up
Event,collectorList,295,"The Type Locality Project: collecting genomic-quality, topotypic vouchers and training the next generation of specimen-based researchers"
Event,decimalLongitude,295,"The Type Locality Project: collecting genomic-quality, topotypic vouchers and training the next generation of specimen-based researchers"
Event,yearCollected,295,"The Type Locality Project: collecting genomic-quality, topotypic vouchers and training the next generation of specimen-based researchers"
Event,decimalLatitude,295,"The Type Locality Project: collecting genomic-quality, topotypic vouchers and training the next generation of specimen-based researchers"
Event,eventID,295,"The Type Locality Project: collecting genomic-quality, topotypic vouchers and training the next generation of specimen-based researchers"
Event,locality,295,"The Type Locality Project: collecting genomic-quality, topotypic vouchers and training the next generation of specimen-based researchers"
Event,principalInvestigator,295,"The Type Locality Project: collecting genomic-quality, topotypic vouchers and training the next generation of specimen-based researchers"
Event,country,295,"The Type Locality Project: collecting genomic-quality, topotypic vouchers and training the next generation of specimen-based researchers"
Sample,basisOfRecord,295,"The Type Locality Project: collecting genomic-quality, topotypic vouchers and training the next generation of specimen-based researchers"
Sample,eventID,295,"The Type Locality Project: collecting genomic-quality, topotypic vouchers and training the next generation of specimen-based researchers"
Sample,specificEpithet,295,"The Type Locality Project: collecting genomic-quality, topotypic vouchers and training the next generation of specimen-based researchers"
Sample,materialSampleID,295,"The Type Locality Project: collecting genomic-quality, topotypic vouchers and training the next generation of specimen-based researchers"
Sample,genus,295,"The Type Locality Project: collecting genomic-quality, topotypic vouchers and training the next generation of specimen-based researchers"
Diagnostics,sampleType,295,"The Type Locality Project: collecting genomic-quality, topotypic vouchers and training the next generation of specimen-based researchers"
Diagnostics,diseaseTested,295,"The Type Locality Project: collecting genomic-quality, topotypic vouchers and training the next generation of specimen-based researchers"
Diagnostics,materialSampleID,295,"The Type Locality Project: collecting genomic-quality, topotypic vouchers and training the next generation of specimen-based researchers"
Diagnostics,diagnosticID,295,"The Type Locality Project: collecting genomic-quality, topotypic vouchers and training the next generation of specimen-based researchers"
Diagnostics,fatal,295,"The Type Locality Project: collecting genomic-quality, topotypic vouchers and training the next generation of specimen-based researchers"
Diagnostics,diseaseDetected,295,"The Type Locality Project: collecting genomic-quality, topotypic vouchers and training the next generation of specimen-based researchers"
Sample,materialSampleID,1,Diversity of the IndoPacific
Sample,eventID,1,Diversity of the IndoPacific
Event,decimalLongitude,1,Diversity of the IndoPacific
Event,yearCollected,1,Diversity of the IndoPacific
Event,decimalLatitude,1,Diversity of the IndoPacific
Event,eventID,1,Diversity of the IndoPacific
Event,locality,1,Diversity of the IndoPacific
Event,principalInvestigator,1,Diversity of the IndoPacific
Event,country,1,Diversity of the IndoPacific
Tissue,materialSampleID,1,Diversity of the IndoPacific
fastaSequence,identifier,1,Diversity of the IndoPacific
fastaSequence,sequence,1,Diversity of the IndoPacific
fastaSequence,tissueID,1,Diversity of the IndoPacific
fastqMetadata,librarySelection,1,Diversity of the IndoPacific
fastqMetadata,platform,1,Diversity of the IndoPacific
fastqMetadata,librarySource,1,Diversity of the IndoPacific
fastqMetadata,libraryLayout,1,Diversity of the IndoPacific
fastqMetadata,tissueID,1,Diversity of the IndoPacific
fastqMetadata,libraryStrategy,1,Diversity of the IndoPacific
fastqMetadata,filenames,1,Diversity of the IndoPacific
fastqMetadata,identifier,1,Diversity of the IndoPacific
fastqMetadata,designDescription,1,Diversity of the IndoPacific
fastqMetadata,instrumentModel,1,Diversity of the IndoPacific
Event,collectorList,221,Widespread presence and high prevalence of Batrachochytrium dendrobatidis in Gabon
Event,decimalLongitude,221,Widespread presence and high prevalence of Batrachochytrium dendrobatidis in Gabon
Event,yearCollected,221,Widespread presence and high prevalence of Batrachochytrium dendrobatidis in Gabon
Event,decimalLatitude,221,Widespread presence and high prevalence of Batrachochytrium dendrobatidis in Gabon
Event,eventID,221,Widespread presence and high prevalence of Batrachochytrium dendrobatidis in Gabon
Event,locality,221,Widespread presence and high prevalence of Batrachochytrium dendrobatidis in Gabon
Event,principalInvestigator,221,Widespread presence and high prevalence of Batrachochytrium dendrobatidis in Gabon
Event,country,221,Widespread presence and high prevalence of Batrachochytrium dendrobatidis in Gabon
Sample,basisOfRecord,221,Widespread presence and high prevalence of Batrachochytrium dendrobatidis in Gabon
Sample,eventID,221,Widespread presence and high prevalence of Batrachochytrium dendrobatidis in Gabon
Sample,specificEpithet,221,Widespread presence and high prevalence of Batrachochytrium dendrobatidis in Gabon
Sample,materialSampleID,221,Widespread presence and high prevalence of Batrachochytrium dendrobatidis in Gabon
Sample,genus,221,Widespread presence and high prevalence of Batrachochytrium dendrobatidis in Gabon
Diagnostics,sampleType,221,Widespread presence and high prevalence of Batrachochytrium dendrobatidis in Gabon
Diagnostics,diseaseTested,221,Widespread presence and high prevalence of Batrachochytrium dendrobatidis in Gabon
Diagnostics,materialSampleID,221,Widespread presence and high prevalence of Batrachochytrium dendrobatidis in Gabon
Diagnostics,diagnosticID,221,Widespread presence and high prevalence of Batrachochytrium dendrobatidis in Gabon
Diagnostics,fatal,221,Widespread presence and high prevalence of Batrachochytrium dendrobatidis in Gabon
Diagnostics,diseaseDetected,221,Widespread presence and high prevalence of Batrachochytrium dendrobatidis in Gabon
Event,collectorList,290,"Fungal infection, decline, and persistence in the only obligate troglodytic Neotropical salamander"
Event,decimalLongitude,290,"Fungal infection, decline, and persistence in the only obligate troglodytic Neotropical salamander"
Event,yearCollected,290,"Fungal infection, decline, and persistence in the only obligate troglodytic Neotropical salamander"
Event,decimalLatitude,290,"Fungal infection, decline, and persistence in the only obligate troglodytic Neotropical salamander"
Event,eventID,290,"Fungal infection, decline, and persistence in the only obligate troglodytic Neotropical salamander"
Event,locality,290,"Fungal infection, decline, and persistence in the only obligate troglodytic Neotropical salamander"
Event,principalInvestigator,290,"Fungal infection, decline, and persistence in the only obligate troglodytic Neotropical salamander"
Event,country,290,"Fungal infection, decline, and persistence in the only obligate troglodytic Neotropical salamander"
Sample,basisOfRecord,290,"Fungal infection, decline, and persistence in the only obligate troglodytic Neotropical salamander"
Sample,eventID,290,"Fungal infection, decline, and persistence in the only obligate troglodytic Neotropical salamander"
Sample,specificEpithet,290,"Fungal infection, decline, and persistence in the only obligate troglodytic Neotropical salamander"
Sample,materialSampleID,290,"Fungal infection, decline, and persistence in the only obligate troglodytic Neotropical salamander"
Sample,genus,290,"Fungal infection, decline, and persistence in the only obligate troglodytic Neotropical salamander"
Diagnostics,sampleType,290,"Fungal infection, decline, and persistence in the only obligate troglodytic Neotropical salamander"
Diagnostics,diseaseTested,290,"Fungal infection, decline, and persistence in the only obligate troglodytic Neotropical salamander"
Diagnostics,materialSampleID,290,"Fungal infection, decline, and persistence in the only obligate troglodytic Neotropical salamander"
Diagnostics,diagnosticID,290,"Fungal infection, decline, and persistence in the only obligate troglodytic Neotropical salamander"
Diagnostics,fatal,290,"Fungal infection, decline, and persistence in the only obligate troglodytic Neotropical salamander"
Diagnostics,diseaseDetected,290,"Fungal infection, decline, and persistence in the only obligate troglodytic Neotropical salamander"
Event,country,317,Identification and development of DNA barcodes on lobster (Panulirus spp.)
Event,yearCollected,317,Identification and development of DNA barcodes on lobster (Panulirus spp.)
Event,eventID,317,Identification and development of DNA barcodes on lobster (Panulirus spp.)
Event,locality,317,Identification and development of DNA barcodes on lobster (Panulirus spp.)
Sample,materialSampleID,317,Identification and development of DNA barcodes on lobster (Panulirus spp.)
Sample,eventID,317,Identification and development of DNA barcodes on lobster (Panulirus spp.)
Tissue,materialSampleID,317,Identification and development of DNA barcodes on lobster (Panulirus spp.)
fastqMetadata,librarySelection,317,Identification and development of DNA barcodes on lobster (Panulirus spp.)
fastqMetadata,platform,317,Identification and development of DNA barcodes on lobster (Panulirus spp.)
fastqMetadata,librarySource,317,Identification and development of DNA barcodes on lobster (Panulirus spp.)
fastqMetadata,libraryLayout,317,Identification and development of DNA barcodes on lobster (Panulirus spp.)
fastqMetadata,tissueID,317,Identification and development of DNA barcodes on lobster (Panulirus spp.)
fastqMetadata,libraryStrategy,317,Identification and development of DNA barcodes on lobster (Panulirus spp.)
fastqMetadata,filenames,317,Identification and development of DNA barcodes on lobster (Panulirus spp.)
fastqMetadata,identifier,317,Identification and development of DNA barcodes on lobster (Panulirus spp.)
fastqMetadata,designDescription,317,Identification and development of DNA barcodes on lobster (Panulirus spp.)
fastqMetadata,instrumentModel,317,Identification and development of DNA barcodes on lobster (Panulirus spp.)
Event,country,361,RESERVEBENEFIT
Event,yearCollected,361,RESERVEBENEFIT
Event,eventID,361,RESERVEBENEFIT
Event,locality,361,RESERVEBENEFIT
Sample,materialSampleID,361,RESERVEBENEFIT
Sample,eventID,361,RESERVEBENEFIT
Tissue,materialSampleID,361,RESERVEBENEFIT
fastqMetadata,librarySelection,361,RESERVEBENEFIT
fastqMetadata,platform,361,RESERVEBENEFIT
fastqMetadata,librarySource,361,RESERVEBENEFIT
fastqMetadata,libraryLayout,361,RESERVEBENEFIT
fastqMetadata,tissueID,361,RESERVEBENEFIT
fastqMetadata,libraryStrategy,361,RESERVEBENEFIT
fastqMetadata,filenames,361,RESERVEBENEFIT
fastqMetadata,identifier,361,RESERVEBENEFIT
fastqMetadata,designDescription,361,RESERVEBENEFIT
fastqMetadata,instrumentModel,361,RESERVEBENEFIT
fastaSequence,identifier,361,RESERVEBENEFIT
fastaSequence,sequence,361,RESERVEBENEFIT
fastaSequence,tissueID,361,RESERVEBENEFIT
Event,country,344,Tibetan Antelope_Microbiome_Hormone
Event,yearCollected,344,Tibetan Antelope_Microbiome_Hormone
Event,eventID,344,Tibetan Antelope_Microbiome_Hormone
Event,locality,344,Tibetan Antelope_Microbiome_Hormone
Sample,materialSampleID,344,Tibetan Antelope_Microbiome_Hormone
Sample,eventID,344,Tibetan Antelope_Microbiome_Hormone
Tissue,materialSampleID,344,Tibetan Antelope_Microbiome_Hormone
fastqMetadata,librarySelection,344,Tibetan Antelope_Microbiome_Hormone
fastqMetadata,platform,344,Tibetan Antelope_Microbiome_Hormone
fastqMetadata,librarySource,344,Tibetan Antelope_Microbiome_Hormone
fastqMetadata,libraryLayout,344,Tibetan Antelope_Microbiome_Hormone
fastqMetadata,tissueID,344,Tibetan Antelope_Microbiome_Hormone
fastqMetadata,libraryStrategy,344,Tibetan Antelope_Microbiome_Hormone
fastqMetadata,filenames,344,Tibetan Antelope_Microbiome_Hormone
fastqMetadata,identifier,344,Tibetan Antelope_Microbiome_Hormone
fastqMetadata,designDescription,344,Tibetan Antelope_Microbiome_Hormone
fastqMetadata,instrumentModel,344,Tibetan Antelope_Microbiome_Hormone
Sample,phylum,85,SI Barcoding CBOL
Sample,institutionCode,85,SI Barcoding CBOL
Sample,scientificName,85,SI Barcoding CBOL
Sample,eventID,85,SI Barcoding CBOL
Sample,materialSampleID,85,SI Barcoding CBOL
Sample,kingdom,85,SI Barcoding CBOL
Event,country,85,SI Barcoding CBOL
Event,yearCollected,85,SI Barcoding CBOL
Event,eventID,85,SI Barcoding CBOL
Event,locality,85,SI Barcoding CBOL
Tissue,materialSampleID,85,SI Barcoding CBOL
Tissue,tissuePlate,85,SI Barcoding CBOL
Tissue,tissueWell,85,SI Barcoding CBOL
fastaSequence,identifier,85,SI Barcoding CBOL
fastaSequence,sequence,85,SI Barcoding CBOL
fastaSequence,tissueID,85,SI Barcoding CBOL
fastqMetadata,librarySelection,85,SI Barcoding CBOL
fastqMetadata,platform,85,SI Barcoding CBOL
fastqMetadata,librarySource,85,SI Barcoding CBOL
fastqMetadata,libraryLayout,85,SI Barcoding CBOL
fastqMetadata,tissueID,85,SI Barcoding CBOL
fastqMetadata,libraryStrategy,85,SI Barcoding CBOL
fastqMetadata,filenames,85,SI Barcoding CBOL
fastqMetadata,identifier,85,SI Barcoding CBOL
fastqMetadata,designDescription,85,SI Barcoding CBOL
fastqMetadata,instrumentModel,85,SI Barcoding CBOL
Sample,phylum,73,Meyer Biocube
Sample,sampleEnteredBy,73,Meyer Biocube
Sample,institutionCode,73,Meyer Biocube
Sample,eventID,73,Meyer Biocube
Sample,materialSampleID,73,Meyer Biocube
Event,decimalLongitude,73,Meyer Biocube
Event,yearCollected,73,Meyer Biocube
Event,decimalLatitude,73,Meyer Biocube
Event,eventID,73,Meyer Biocube
Event,locality,73,Meyer Biocube
Event,eventEnteredBy,73,Meyer Biocube
Event,country,73,Meyer Biocube
Tissue,materialSampleID,73,Meyer Biocube
Sample_Photo,materialSampleID,73,Meyer Biocube
Sample_Photo,photoID,73,Meyer Biocube
Event_Photo,eventID,73,Meyer Biocube
Event_Photo,photoID,73,Meyer Biocube
fastaSequence,identifier,73,Meyer Biocube
fastaSequence,sequence,73,Meyer Biocube
fastaSequence,tissueID,73,Meyer Biocube
fastqMetadata,librarySelection,73,Meyer Biocube
fastqMetadata,platform,73,Meyer Biocube
fastqMetadata,librarySource,73,Meyer Biocube
fastqMetadata,libraryLayout,73,Meyer Biocube
fastqMetadata,tissueID,73,Meyer Biocube
fastqMetadata,libraryStrategy,73,Meyer Biocube
fastqMetadata,filenames,73,Meyer Biocube
fastqMetadata,identifier,73,Meyer Biocube
fastqMetadata,designDescription,73,Meyer Biocube
fastqMetadata,instrumentModel,73,Meyer Biocube
Event,country,327,CALeDNA
Event,yearCollected,327,CALeDNA
Event,eventID,327,CALeDNA
Event,locality,327,CALeDNA
Sample,materialSampleID,327,CALeDNA
Sample,eventID,327,CALeDNA
Tissue,materialSampleID,327,CALeDNA
fastqMetadata,librarySelection,327,CALeDNA
fastqMetadata,platform,327,CALeDNA
fastqMetadata,librarySource,327,CALeDNA
fastqMetadata,libraryLayout,327,CALeDNA
fastqMetadata,tissueID,327,CALeDNA
fastqMetadata,libraryStrategy,327,CALeDNA
fastqMetadata,filenames,327,CALeDNA
fastqMetadata,identifier,327,CALeDNA
fastqMetadata,designDescription,327,CALeDNA
fastqMetadata,instrumentModel,327,CALeDNA
Event,country,339,Boardman Lake eDNA metabarcoding
Event,yearCollected,339,Boardman Lake eDNA metabarcoding
Event,eventID,339,Boardman Lake eDNA metabarcoding
